2188717,12.47-12.49,"[12.47] ἀλλὰ παρεξελάαν, ἐπὶ δ᾽ οὔατ᾽ ἀλεῖψαι ἑταίρων [12.48] κηρὸν δεψήσας μελιηδέα, μή τις ἀκούσῃ [12.49] τῶν ἄλλων:","But do thou row past them, and anoint the ears of thy comrades with sweet wax, which thou hast kneaded, lest any of the rest may hear.",ἀλλά παρεξελαύνω ἐπί δέ οὖς ἀλείφω ἑταῖρος κηρός δέψω μελιηδής μή τις ἀκούω ὁ ἄλλος
2188718,12.49-12.52,"[12.49] ἀτὰρ αὐτὸς ἀκουέμεν αἴ κ᾽ ἐθέλῃσθα, [12.50] δησάντων σ᾽ ἐν νηὶ θοῇ χεῖράς τε πόδας τε [12.51] ὀρθὸν ἐν ἱστοπέδῃ, ἐκ δ᾽ αὐτοῦ πείρατ᾽ ἀνήφθω, [12.52] ὄφρα κε τερπόμενος ὄπ᾽ ἀκούσῃς Σειρήνοιιν.","But if thou thyself hast a will to listen, let them bind thee in the swift ship hand and foot upright in the step of the mast, and let the ropes be made fast at the ends to the mast itself, that with delight thou mayest listen to the voice of the two Sirens.",ἀτάρ αὐτός ἀκούω εἰ ἄν ἐθέλω δέω σύ ἐν ναῦς θοός χείρ τε πούς τε ὀρθός ἐν ἱστοπέδη ἐκ δέ αὐτός πεῖραρ ἀνάπτω ὄφρα ἄν τέρπω ὄψ ἀκούω Σειρήν
2188719,12.53-12.54,"[12.53] εἰ δέ κε λίσσηαι ἑτάρους λῦσαί τε κελεύῃς, [12.54] οἱ δέ σ᾽ ἔτι πλεόνεσσι τότ᾽ ἐν δεσμοῖσι διδέντων.","And if thou shalt implore and bid thy comrades to loose thee, then let them bind thee with yet more bonds.",εἰ δέ ἄν λίσσομαι ἑταῖρος λύω τε κελεύω ὁ δέ σύ ἔτι πλείων τότε ἐν δεσμός δίδημι
2188720,12.55-12.58,"[12.55] αὐτὰρ ἐπὴν δὴ τάς γε παρὲξ ἐλάσωσιν ἑταῖροι, [12.56] ἔνθα τοι οὐκέτ᾽ ἔπειτα διηνεκέως ἀγορεύσω, [12.57] ὁπποτέρη δή τοι ὁδὸς ἔσσεται, ἀλλὰ καὶ αὐτὸς [12.58] θυμῷ βουλεύειν:","But when thy comrades shall have rowed past these, thereafter I shall not fully say on which side thy course is to lie, but do thou thyself ponder it in mind,",ἀτάρ ἐπήν δή ὁ γε παρέξ ἐλαύνω ἑταῖρος ἔνθα σύ οὐκέτι ἔπειτα διηνεκής ἀγορεύω ὁπότερος δή σύ ὁδός2 εἰμί ἀλλά καί αὐτός θυμός βουλεύω
2188721,12.58,[12.58] ἐρέω δέ τοι ἀμφοτέρωθεν.,and I will tell thee of both ways.,ἐρῶ δέ σύ ἀμφοτέρωθεν
2188722,12.59-12.60,"[12.59] ἔνθεν μὲν γὰρ πέτραι ἐπηρεφέες, προτὶ δ᾽ αὐτὰς [12.60] κῦμα μέγα ῥοχθεῖ κυανώπιδος Ἀμφιτρίτης: [0]","For on the one hand are beetling crags, and against them roars the great wave of dark-eyed Amphitrite;",ἔνθεν μέν γάρ πέτρα ἐπηρεφής πρός δέ αὐτός κῦμα μέγας ῥοχθέω κυανῶπις Ἀμφιτρίτη
2188723,12.61,[12.61] Πλαγκτὰς δή τοι τάς γε θεοὶ μάκαρες καλέουσι.,the Planctae 1 do the blessed gods call these.,Πλαγκταί δή τοι ὁ γε θεός μάκαρ καλέω
2188724,12.62-12.64,"[12.62] τῇ μέν τ᾽ οὐ δὲ ποτητὰ παρέρχεται οὐ δὲ πέλειαι [12.63] τρήρωνες, ταί τ᾽ ἀμβροσίην Διὶ πατρὶ φέρουσιν, [12.64] ἀλλά τε καὶ τῶν αἰὲν ἀφαιρεῖται λὶς πέτρη:","Thereby not even winged things may pass, no, not the timorous doves that bear ambrosia to father Zeus, but the smooth rock ever snatches away one even of these,",τῇ μέν τε οὐ δέ ποτητός παρέρχομαι οὐ δέ πέλεια τρήρων ὁ τε ἀμβροσίη Ζεύς πατήρ φέρω ἀλλά τε καί ὁ ἀεί ἀφαιρέω λίς πέτρα
2188725,12.65,[12.65] ἀλλ᾽ ἄλλην ἐνίησι πατὴρ ἐναρίθμιον εἶναι.,and the father sends in another to make up the tale.,ἀλλά ἄλλος ἐνίημι πατήρ ἐναρίθμιος εἰμί
2188726,12.66-12.68,"[12.66] τῇ δ᾽ οὔ πώ τις νηῦς φύγεν ἀνδρῶν, ἥ τις ἵκηται, [12.67] ἀλλά θ᾽ ὁμοῦ πίνακάς τε νεῶν καὶ σώματα φωτῶν [12.68] κύμαθ᾽ ἁλὸς φορέουσι πυρός τ᾽ ὀλοοῖο θύελλαι.","And thereby has no ship of men ever yet escaped that has come thither, but the planks of ships and bodies of men are whirled confusedly by the waves of the sea and the blasts of baneful fire.",ὁ δέ οὐ πω τις ναῦς φεύγω ἀνήρ ὅς τις ἱκνέομαι ἀλλά τε ὁμοῦ πίναξ τε ναῦς καί σῶμα φώς κῦμα ἅλς φορέω πῦρ τε ὀλοός θύελλα
2188727,12.69-12.70,"[12.69] οἴη δὴ κείνη γε παρέπλω ποντοπόρος νηῦς, [12.70] Ἀργὼ πᾶσι μέλουσα, παρ᾽ Αἰήταο πλέουσα.","One seafaring ship alone has passed thereby, that Argo famed of all, on her voyage from Aeetes,",οἶος δή ἐκεῖνος γε παραπλέω ποντοπόρος ναῦς Ἀργώ πᾶς μέλω παρά Αἰήτης πλέω
2188728,12.71-12.72,"[12.71] καὶ νύ κε τὴν ἔνθ᾽ ὦκα βάλεν μεγάλας ποτὶ πέτρας, [12.72] ἀλλ᾽ Ἥρη παρέπεμψεν, ἐπεὶ φίλος ἦεν Ἰήσων.","and even her the wave would speedily have dashed there against the great crags, had not Here sent her through, for that Jason was dear to her.",καί νῦν ἄν ὁ ἔνθα ὦκα βάλλω μέγας πρός πέτρα ἀλλά Ἥρα παραπέμπω ἐπεί φίλος εἰμί Ἰήσων
2188729,12.73-12.75,"""᾽ [12.73] οἱ δὲ δύω σκόπελοι ὁ μὲν οὐρανὸν εὐρὺν ἱκάνει [12.74] ὀξείῃ κορυφῇ, νεφέλη δέ μιν ἀμφιβέβηκε [12.75] κυανέη: [0]","Now on the other path are two cliffs, one of which reaches with its sharp peak to the broad heaven, and a dark cloud surrounds it.",οτηερ ἕ δέ δύο σκόπελος ὁ μέν οὐρανός εὐρύς ἱκάνω ὀξύς κορυφή νεφέλη δέ μιν ἀμφιβαίνω κυάνεος
2188730,12.75-12.77,"[12.75] τὸ μὲν οὔ ποτ᾽ ἐρωεῖ, οὐ δέ ποτ᾽ αἴθρη [12.76] κείνου ἔχει κορυφὴν [12.76 urn:cts:greekLit:tlg0012.tlg002:12.77] οὔ τ᾽ ἐν θέρει οὔ τ᾽ ἐν ὀπώρῃ.","This never melts away, nor does clear sky ever surround that peak in summer or in harvest time.",ὁ μέν οὐ ποτέ ἐρωέω οὐ δέ ποτέ αἴθρη ἐκεῖνος ἔχω κορυφή οὐ τε ἐν θέρος οὐ τε ἐν ὀπώρα
2188731,12.77-12.78,"[12.76 urn:cts:greekLit:tlg0012.tlg002:12.77] οὐ δέ [12.77] κεν ἀμβαίη βροτὸς ἀνὴρ [12.77 urn:cts:greekLit:tlg0012.tlg002:12.78] οὐ δ᾽ ἐπιβαίη, οὐ δ᾽ [12.78] εἴ οἱ χεῖρές τε ἐείκοσι καὶ πόδες εἶεν:","No mortal man could scale it or set foot upon the top, not though he had twenty hands and feet;",οὐ δέ ἄν ἀναβαίνω βροτός ἀνήρ οὐ δέ ἐπιβαίνω οὐ δέ εἰ ἕ χείρ τε εἴκοσι καί πούς εἰμί
2188732,12.79,"[12.79] πέτρη γὰρ λίς ἐστι, περιξεστῇ ἐικυῖα.","for the rock is smooth, as if it were polished.",πέτρα γάρ λίς εἰμί περιξεστός εἰκός
2188733,12.80-12.82,"[12.80] μέσσῳ δ᾽ ἐν σκοπέλῳ ἔστι σπέος ἠεροειδές, [12.81] πρὸς ζόφον εἰς Ἔρεβος τετραμμένον, ᾗ περ ἂν ὑμεῖς [12.82] νῆα παρὰ γλαφυρὴν ἰθύνετε, φαίδιμ᾽ Ὀδυσσεῦ.","And in the midst of the cliff is a dim cave, turned to the West, toward Erebus, even where you shall steer your hollow ship, glorious Odysseus.",μέσος δέ ἐν σκόπελος εἰμί σπέος ἠεροειδής πρός ζόφος εἰς Ἔρεβος τρέπω ᾗ πέρ ἐάν σύ ναῦς παρά γλαφυρός ἰθύνω φαίδιμος Ὀδυσσεύς
2188734,12.83-12.84,[12.83] οὐ δέ κεν ἐκ νηὸς γλαφυρῆς αἰζήιος ἀνὴρ [12.84] τόξῳ ὀιστεύσας κοῖλον σπέος εἰσαφίκοιτο.,Not even a man of might could shoot an arrow from the hollow ship so as to reach into that vaulted cave.,οὐ δέ ἄν ἐκ ναῦς γλαφυρός αἰζηός ἀνήρ τόξον ὀιστεύω κοῖλος σπέος εἰσαφικνέομαι
2188735,12.85,[12.85] ἔνθα δ᾽ ἐνὶ Σκύλλη ναίει δεινὸν λελακυῖα.,"Therein dwells Scylla, yelping terribly.",ἔνθα δέ ἐν Σκύλλα ναίω δεινός λάσκω
2188736,12.86-12.87,"[12.86] τῆς ἦ τοι φωνὴ μὲν ὅση σκύλακος νεογιλῆς [12.87] γίγνεται, αὐτὴ δ᾽ αὖτε πέλωρ κακόν: [0]","Her voice is indeed but as the voice of a new-born whelp, but she herself is an evil monster,",ὁ ἦ τοι φωνή μέν ὅσος σκύλαξ νεογιλός γίγνομαι αὐτός δέ αὖτε πέλωρ κακός
2188737,12.87-12.88,"[12.87] οὐ δέ κέ τίς μιν [12.88] γηθήσειεν ἰδών, οὐ δ᾽ εἰ θεὸς ἀντιάσειεν.","nor would anyone be glad at sight of her, no, not though it were a god that met her.",οὐ δέ ἄν τις μιν γηθέω εἶδον οὐ δέ εἰ θεός ἀντιάω
2188738,12.89-12.92,"[12.89] τῆς ἦ τοι πόδες εἰσὶ δυώδεκα πάντες ἄωροι, [12.90] ἓξ δέ τέ οἱ δειραὶ περιμήκεες, ἐν δὲ ἑκάστῃ [12.91] σμερδαλέη κεφαλή, ἐν δὲ τρίστοιχοι ὀδόντες [12.92] πυκνοὶ καὶ θαμέες, πλεῖοι μέλανος θανάτοιο. [0] [1] [2] [3]","Verily she has twelve feet, all misshapen, 1 and six necks, exceeding long, and on each one an awful head, and therein three rows of teeth, thick and close, and full of black death.",ὁ ἦ τοι πούς εἰμί δυώδεκα πᾶς ἄωρος2 ἕξ δέ τε ἕ δειρή περιμήκης ἐν δέ ἕκαστος σμερδαλέος κεφαλή ἐν δέ τρίστοιχος ὀδών πυκνός καί θαμέες πλέως μέλας θάνατος
2188739,12.93-12.97,"[12.93] μέσση μέν τε κατὰ σπείους κοίλοιο δέδυκεν, [12.94] ἔξω δ᾽ ἐξίσχει κεφαλὰς δεινοῖο βερέθρου, [12.95] αὐτοῦ δ᾽ ἰχθυάᾳ, σκόπελον περιμαιμώωσα, [12.96] δελφῖνάς τε κύνας τε, καὶ εἴ ποθι μεῖζον ἕλῃσι [12.97] κῆτος, ἃ μυρία βόσκει ἀγάστονος Ἀμφιτρίτη.","Up to her middle she is hidden in the hollow cave, but she holds her head out beyond the dread chasm, and fishes there, eagerly searching around the rock for dolphins and sea-dogs and whatever greater beast she may haply catch, such creatures as deep-moaning Amphitrite rears in multitudes past counting.",μέσος μέν τε κατά σπέος κοῖλος δύω2 ἔξω δέ ἐξίσχω κεφαλή δεινός βάραθρον αὐτοῦ δέ ἰχθυάω σκόπελος περιμαιμάω δελφίς τε κύων τε καί εἰ ποθι μέγας αἱρέω κῆτος ὅς μυρίος βόσκω ἀγάστονος Ἀμφιτρίτη
2188740,12.98-12.99,[12.98] τῇ δ᾽ οὔ πώ ποτε ναῦται ἀκήριοι εὐχετόωνται [12.99] παρφυγέειν σὺν νηί:,"By her no sailors yet may boast that they have fled unscathed in their ship,",ὁ δέ οὐ πω ποτέ ναύτης ἀκήριος εὐχετάομαι παραφεύγω σύν ναῦς
2188741,12.99-12.100,[12.99] φέρει δέ τε κρατὶ ἑκάστῳ [12.100] φῶτ᾽ ἐξαρπάξασα νεὸς κυανοπρῴροιο.,"for with each head she carries off a man, snatching him from the dark-prowed ship.",φέρω δέ τε κάρη ἕκαστος φώς ἐξαρπάζω ναῦς κυανόπρῳρος
2188742,12.101,"""᾽ [12.101] τὸν δ᾽ ἕτερον σκόπελον χθαμαλώτερον ὄψει, Ὀδυσσεῦ.","But the other cliff, thou wilt note, Odysseus, is lower—",οτηερ ὁ δέ ἕτερος σκόπελος χθαμαλός ὁράω Ὀδυσσεύς
2188743,12.102,[12.102] πλησίον ἀλλήλων: [0],they are close to each other;,πλησίος ἀλλήλων
2188744,12.102,[12.102] καί κεν διοϊστεύσειας.,thou couldst even shoot an arrow across—,καί ἄν διοιστεύω
2188745,12.103,"[12.103] τῷ δ᾽ ἐν ἐρινεὸς ἔστι μέγας, φύλλοισι τεθηλώς:","and on it is a great fig tree with rich foliage,",ὁ δέ ἐν ἐρινεός εἰμί μέγας φύλλον θάλλω
2188746,12.104,[12.104] τῷ δ᾽ ὑπὸ δῖα Χάρυβδις ἀναρροιβδεῖ μέλαν ὕδωρ.,but beneath this divine Charybdis sucks down the black water.,ὁ δέ ὑπό δῖος Χάρυβδις ἀναρροιβδέω μέλας ὕδωρ
2188747,12.105-12.106,"[12.105] τρὶς μὲν γάρ τ᾽ ἀνίησιν ἐπ᾽ ἤματι, τρὶς δ᾽ ἀναροιβδεῖ [12.106] δεινόν:","Thrice a day she belches it forth, and thrice she sucks it down terribly.",τρίς μέν γάρ τε ἀνίημι ἐπί ἦμαρ τρίς δέ ἀναρροιβδέω δεινός
2188748,12.106,"[12.106] μὴ σύ γε κεῖθι τύχοις, ὅτε ῥοιβδήσειεν:","Mayest thou not be there when she sucks it down,",μή σύ γε ἐκεῖθι τυγχάνω ὅτε ῥοιβδέω
2188749,12.107,[12.107] οὐ γάρ κεν ῥύσαιτό σ᾽ ὑπὲκ κακοῦ οὐ δ᾽ ἐνοσίχθων.,"for no one could save thee from ruin, no, not the Earth-shaker.",οὐ γάρ ἄν ῥύομαι σύ ὑπέκ κακός οὐ δέ Ἐνοσίχθων
2188750,12.108-12.110,"[12.108] ἀλλὰ μάλα Σκύλλης σκοπέλῳ πεπλημένος ὦκα [12.109] νῆα παρὲξ ἐλάαν, ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν [12.110] ἓξ ἑτάρους ἐν νηὶ ποθήμεναι ἢ ἅμα πάντας. [0]","Nay, draw very close to Scylla's cliff, and drive thy ship past quickly; for it is better far to mourn six comrades in thy ship than all together.",ἀλλά μάλα Σκύλλα σκόπελος πελάζω ὦκα ναῦς παρέξ ἐλαύνω ἐπεί ἦ πολύς φέρτατος εἰμί ἕξ ἑταῖρος ἐν ναῦς ποθέω ἤ ἅμα πᾶς
2188752,12.111,""" [12.111] ὣς ἔφατ᾽, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον:","So she spoke, but I made answer and said:",ὡς φημί ἀτάρ ἐγώ μιν ἀμείβω προσεῖπον
2188753,12.112-12.114,"[12.112] εἰ δ᾽ ἄγε δή μοι τοῦτο, θεά, νημερτὲς ἐνίσπες, [12.113] εἴ πως τὴν ὀλοὴν μὲν ὑπεκπροφύγοιμι Χάρυβδιν, [12.114] τὴν δέ κ᾽ ἀμυναίμην, ὅτε μοι σίνοιτό γ᾽ ἑταίρους.","Come, I pray thee, goddess, tell me this thing truly, if in any wise I might escape from fell Charybids, and ward off that other, when she works harm to my comrades.",εἰ δέ ἄγε δή ἐγώ οὗτος θεά νημερτής ἐνέπω εἰ πως ὁ ὀλοός μέν ὑπεκπροφεύγω Χάρυβδις ὁ δέ ἄν ἀμύνω ὅτε ἐγώ σίνομαι γε ἑταῖρος
2188754,12.115,"᾽"" [12.115] ὣς ἐφάμην, ἡ δ᾽ αὐτίκ᾽ ἀμείβετο δῖα θεάων: [0]","So I spoke, and the beautiful goddess answered and said:",θυοτε θυοτε ὡς φημί ὁ δέ αὐτίκα ἀμείβω δῖος θεά
2188755,12.116-12.117,"᾽ [12.116] σχέτλιε, καὶ δὴ αὖ τοι πολεμήια ἔργα μέμηλε [12.117] καὶ πόνος:","Rash man, lo, now again thy heart is set on the deeds of war and on toil.",θυοτε σχέτλιος καί δή αὖ σύ πολεμήιος ἔργον μέλω καί πόνος
2188756,12.117,[12.117] οὐ δὲ θεοῖσιν ὑπείξεαι ἀθανάτοισιν;,Wilt thou not yield even to the immortal gods?,οὐ δέ θεός ὑπείκω ἀθάνατος
2188757,12.118-12.119,"[12.118] ἡ δέ τοι οὐ θνητή, ἀλλ᾽ ἀθάνατον κακόν ἐστι, [12.119] δεινόν τ᾽ ἀργαλέον τε καὶ ἄγριον [12.119 urn:cts:greekLit:tlg0012.tlg002:12.120] οὐ δὲ μαχητόν: [0]","She is not mortal, but an immortal bane, dread, and dire, and fierce, and not to be fought with;",ὁ δέ τοι οὐ θνητός ἀλλά ἀθάνατος κακός εἰμί δεινός τε ἀργαλέος τε καί ἄγριος οὐ δέ μαχητός
2188758,12.119-12.120,[12.119 urn:cts:greekLit:tlg0012.tlg002:12.120] οὐ δέ [12.120] τις ἔστ᾽ ἀλκή:,there is no defence;,οὐ δέ τις εἰμί ἀλκή
2188759,12.12,[12.120] φυγέειν κάρτιστον ἀπ᾽ αὐτῆς. [0],to flee from her is bravest.,φεύγω κράτιστος ἀπό αὐτός
2188760,12.121-12.123,"[12.121] ἢν γὰρ δηθύνῃσθα κορυσσόμενος παρὰ πέτρῃ, [12.122] δείδω, μή σ᾽ ἐξαῦτις ἐφορμηθεῖσα κίχῃσι [12.123] τόσσῃσιν κεφαλῇσι, τόσους δ᾽ ἐκ φῶτας ἕληται.","For if thou tarriest to arm thyself by the cliff, I fear lest she may again dart forth and attack thee with as many heads and seize as many men as before.",ἐάν γάρ δηθύνω κορύσσω παρά πέτρα δείδω μή σύ ἐξαῦτις ἐφορμάω κιχάνω τόσος κεφαλή τόσος δέ ἐκ φώς αἱρέω
2188761,12.124-12.125,"[12.124] ἀλλὰ μάλα σφοδρῶς ἐλάαν, βωστρεῖν δὲ Κράταιιν, [12.125] μητέρα τῆς Σκύλλης, ἥ μιν τέκε πῆμα βροτοῖσιν:","Nay, row past with all thy might, and call upon Crataiis, the mother of Scylla, who bore her for a bane to mortals.",ἀλλά μάλα σφοδρός ἐλαύνω βωστρέω δέ Κράταιις μήτηρ ὁ Σκύλλα ὅς μιν τίκτω πῆμα βροτός
2188762,12.126,[12.126] ἥ μιν ἔπειτ᾽ ἀποπαύσει ἐς ὕστερον ὁρμηθῆναι.,Then will she keep her from darting forth again.,ὁ μιν ἔπειτα ἀποπαύω εἰς ὕστερον ὁρμάω
2188763,12.127,""" [12.127] Θρινακίην δ᾽ ἐς νῆσον ἀφίξεαι:",And thou wilt come to the isle Thrinacia.,Θρινακίη δέ εἰς νῆσος ἀφικνέομαι
2188764,12.127-12.130,"[12.127] ἔνθα δὲ πολλαὶ [12.128] βόσκοντ᾽ Ἠελίοιο βόες καὶ ἴφια μῆλα, [12.129] ἑπτὰ βοῶν ἀγέλαι, τόσα δ᾽ οἰῶν πώεα καλά, [12.130] πεντήκοντα δ᾽ ἕκαστα. [0]","There in great numbers feed the kine of Helios and his goodly flocks, seven herds of kine and as many fair flocks of sheep, and fifty in each.",ἔνθα δέ πολύς βόσκω ἠέλιος βοῦς καί ἴφιος μῆλον ἑπτά βοάω ἀγέλη τόσος δέ ὄις πῶυ καλός πεντήκοντα δέ ἕκαστος
2188765,12.130-12.131,"[12.130] γόνος δ᾽ οὐ γίγνεται αὐτῶν, [12.131] οὐ δέ ποτε φθινύθουσι.","These bear no young, nor do they ever die,",γόνος δέ οὐ γίγνομαι αὐτός οὐ δέ ποτέ φθινύθω
2188766,12.131-12.133,"[12.131] θεαὶ δ᾽ ἐπιποιμένες εἰσίν, [12.132] νύμφαι ἐυπλόκαμοι, Φαέθουσά τε Λαμπετίη τε, [12.133] ἃς τέκεν Ἠελίῳ Ὑπερίονι δῖα Νέαιρα.","and goddesses are their shepherds, fair-tressed nymphs, Phaethusa and Lampetie, whom beautiful Neaera bore to Helios Hyperion.",θεά δέ ἐπιποιμήν εἰμί νύμφη εὐπλόκαμος Φαέθουσα τε Λαμπετίη τε ὅς τίκτω ἠέλιος Ὑπερίων δῖος Νέαιρα
2188767,12.134-12.136,"[12.134] τὰς μὲν ἄρα θρέψασα τεκοῦσά τε πότνια μήτηρ [12.135] Θρινακίην ἐς νῆσον ἀπῴκισε τηλόθι ναίειν, [12.136] μῆλα φυλασσέμεναι πατρώια καὶ ἕλικας βοῦς.","These their honored mother, when she had borne and reared them, sent to the isle Thrinacia to dwell afar, and keep the flocks of their father and his sleek kine.",ὁ μέν ἄρα τρέφω τίκτω τε πότνια μήτηρ Θρινακίη εἰς νῆσος ἀποικίζω τηλόθι ναίω μῆλον2 φυλάσσω πατρώιος καί ἕλιξ βοῦς
2188768,12.137-12.138,"[12.137] τὰς εἰ μέν κ᾽ ἀσινέας ἐάᾳς νόστου τε μέδηαι, [12.138] ἦ τ᾽ ἂν ἔτ᾽ εἰς Ἰθάκην κακά περ πάσχοντες ἵκοισθε:","If thou leavest these unharmed and heedest thy homeward way, verily ye may yet reach Ithaca , though in evil plight.",ὁ εἰ μέν ἄν ἀσινής ἐάω νόστος τε μέδομαι ἦ τε ἄν ἔτι εἰς Ἰθάκη κακός πέρ πάσχω ἱκνέομαι
2188769,12.139-12.140,"[12.139] εἰ δέ κε σίνηαι, τότε τοι τεκμαίρομ᾽ ὄλεθρον, [12.140] νηί τε καὶ ἑτάροις:","But if thou harmest them, then I foretell ruin for thy ship and for thy comrades,",εἰ δέ ἄν σίνομαι τότε σύ τεκμαίρομαι ὄλεθρος ναῦς τε καί ἑταῖρος
2188770,12.140-12.141,"[12.140] αὐτὸς δ᾽ εἴ πέρ κεν ἀλύξῃς, [12.141] ὀψὲ κακῶς νεῖαι, ὀλέσας ἄπο πάντας ἑταίρους.","and even if thou shalt thyself escape, late shalt thou come home and in evil case, after losing all thy comrades.",αὐτός δέ εἰ πέρ ἄν ἀλύσκω ὀψέ κακός νέομαι ὄλλυμι ἀπό πᾶς ἑταῖρος
2188771,12.142,"᾽"" [12.142] ὣς ἔφατ᾽, αὐτίκα δὲ χρυσόθρονος ἤλυθεν Ἠώς.","So she spoke, and presently came golden-throned Dawn.",θυοτε θυοτε ὡς φημί αὐτίκα δέ χρυσόθρονος ἔρχομαι ἠώς
2188772,12.143,[12.143] ἡ μὲν ἔπειτ᾽ ἀνὰ νῆσον ἀπέστιχε δῖα θεάων: [0],"Then the beautiful goddess departed up the island,",ὁ μέν ἔπειτα ἀνά νῆσος ἀποστείχω δῖος θεά
2188773,12.144-12.145,[12.144] αὐτὰρ ἐγὼν ἐπὶ νῆα κιὼν ὤτρυνον ἑταίρους [12.145] αὐτούς τ᾽ ἀμβαίνειν ἀνά τε πρυμνήσια λῦσαι:,but I went to the ship and roused my comrades themselves to embark and to loose the stern cables.,ἀτάρ ἐγώ ἐπί ναῦς κίω ὀτρύνω ἑταῖρος αὐτός τε ἀναβαίνω ἀνά τε πρυμνήσιος λύω
2188774,12.146,[12.146] οἱ δ᾽ αἶψ᾽ εἴσβαινον καὶ ἐπὶ κληῖσι καθῖζον.,"So they went on board straightway and sat down upon the benches,",ὁ δέ αἶψα εἰσβαίνω καί ἐπί κλείς καθίζω
2188775,12.147,[12.147] ἑξῆς δ᾽ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς.,and sitting well in order smote the grey sea with their oars.,ἑξῆς δέ ἕζομαι πολιός ἅλς τύπτω ἐρετμόν
2188776,12.148-12.150,"[12.148] ἡμῖν δ᾽ αὖ κατόπισθε νεὸς κυανοπρῴροιο [12.149] ἴκμενον οὖρον ἵει πλησίστιον, ἐσθλὸν ἑταῖρον, [12.150] Κίρκη ἐυπλόκαμος, δεινὴ θεὸς αὐδήεσσα.","And for our aid in the wake of our dark-prowed ship a fair wind that filled the sail, a goodly comrade, was sent by fair-tressed Circe, dread goddess of human speech.",ἐγώ δέ αὖ κατόπισθεν ναῦς κυανόπρῳρος ἴκμενος οὖρος ἵημι πλησίστιος ἐσθλός ἑταῖρος Κίρκη εὐπλόκαμος δεινός θεός αὐδήεις
2188777,12.151-12.152,[12.151] αὐτίκα δ᾽ ὅπλα ἕκαστα πονησάμενοι κατὰ νῆα [12.152] ἥμεθα:,"So when we had straightway made fast all the tackling throughout the ship we sat down,",αὐτίκα δέ ὅπλον ἕκαστος πονέω κατά ναῦς ἧμαι
2188778,12.152,[12.152] τὴν δ᾽ ἄνεμός τε κυβερνήτης τ᾽ ἴθυνε.,but the wind and the helmsman guided the ship.,ὁ δέ ἄνεμος τε κυβερνήτης τε ἰθύνω
2188779,12.153,""" [12.153] δὴ τότ᾽ ἐγὼν ἑτάροισι μετηύδων ἀχνύμενος κῆρ:","Then verily I spoke among my comrades, grieved at heart:",δή τότε ἐγώ ἑταῖρος μεταυδάω ἀχεύω κῆρ
2188780,12.154-12.155,"᾽ [12.154] ὦ φίλοι, οὐ γὰρ χρὴ ἕνα ἴδμεναι οὐ δὲ δύ᾽ οἴους [12.155] θέσφαθ᾽ ἅ μοι Κίρκη μυθήσατο, δῖα θεάων:","Friends, since it is not right that one or two alone should know the oracles that Circe, the beautiful goddess, told me,",θυοτε ὦ φίλος οὐ γάρ χρή εἷς οἶδα οὐ δέ δύο οἶος θέσφατος ὅς ἐγώ Κίρκη μυθέομαι δῖος θεά
2188781,12.156-12.157,"[12.156] ἀλλ᾽ ἐρέω μὲν ἐγών, ἵνα εἰδότες ἤ κε θάνωμεν [12.157] ἤ κεν ἀλευάμενοι θάνατον καὶ κῆρα φύγοιμεν.","therefore will I tell them, in order that knowing them we may either die or, shunning death and fate, escape.",ἀλλά ἐρῶ μέν ἐγώ ἵνα οἶδα ἤ ἄν θνήσκω ἤ ἄν ἀλέομαι θάνατος καί κήρ φεύγω
2188782,12.158-12.159,[12.158] Σειρήνων μὲν πρῶτον ἀνώγει θεσπεσιάων [12.159] φθόγγον ἀλεύασθαι καὶ λειμῶν᾽ ἀνθεμόεντα.,"First she bade us avoid the voice of the wondrous Sirens, and their flowery meadow.",Σειρήν μέν πρῶτος ἄνωγα θεσπέσιος φθόγγος ἀλέομαι καί λειμών ἀνθεμόεις
2188783,12.16,[12.160] οἶον ἔμ᾽ ἠνώγει ὄπ᾽ ἀκουέμεν:,Me alone she bade to listen to their voice;,οἶος ἐγώ ἄνωγα ὄψ ἀκούω
2188784,12.160-12.162,"[12.160] ἀλλά με δεσμῷ [12.161] δήσατ᾽ ἐν ἀργαλέῳ, ὄφρ᾽ ἔμπεδον αὐτόθι μίμνω, [12.162] ὀρθὸν ἐν ἱστοπέδῃ, ἐκ δ᾽ αὐτοῦ πείρατ᾽ ἀνήφθω.","but do ye bind me with grievous bonds, that I may abide fast where I am, upright in the step of the mast, and let the ropes be made fast at the ends to the mast itself;",ἀλλά ἐγώ δεσμός δέω ἐν ἀργαλέος ὄφρα ἔμπεδος αὐτόθι μίμνω ὀρθός ἐν ἱστοπέδη ἐκ δέ αὐτός πεῖραρ ἀνάπτω
2188785,12.163-12.164,"[12.163] εἰ δέ κε λίσσωμαι ὑμέας λῦσαί τε κελεύω, [12.164] ὑμεῖς δὲ πλεόνεσσι τότ᾽ ἐν δεσμοῖσι πιέζειν.","and if I implore and bid you to loose me, then do ye tie me fast with yet more bonds.",εἰ δέ ἄν λίσσομαι σύ λύω τε κελεύω σύ δέ πλείων τότε ἐν δεσμός πιέζω
